,id,title,authors,year_published
172,11169874,Event-related fMRI study of response inhibition.,"Liddle PF, Kiehl KA, Smith AM",2001
173,11170305,Error-related brain activation during a Go/NoGo response inhibition task.,"Menon V, Adleman NE, White CD, Glover GH, Reiss AL",2001
174,11182099,Polymodal motion processing in posterior parietal and premotor cortex: a human fMRI study strongly implies equivalencies between humans and monkeys.,"Bremmer F, Schlack A, Shah NJ, Zafiris O, Kubischik M, Hoffmann K, Zilles K, Fink GR",2001
175,11208666,The role of the inferior parietal cortex in linking the tactile perception and manual construction of object shapes.,"Jancke L, Kleinschmidt A, Mirzazade S, Shah NJ, Freund HJ",2001
176,11209064,A default mode of brain function.,"Raichle ME, MacLeod AM, Snyder AZ, Powers WJ, Gusnard DA, Shulman GL",2001
177,11222456,Event-related functional magnetic resonance imaging in Parkinson's disease before and after levodopa.,"Haslinger B, Erhard P, Kampfe N, Boecker H, Rummeny E, Schwaiger M, Conrad B, Ceballos-Baumann AO",2001
178,11230093,Interval and ordinal properties of sequences are associated with distinct premotor areas.,"Schubotz RI, von Cramon DY",2001
179,11230094,The neural bases of sentence comprehension: a fMRI examination of syntactic and lexical processing.,"Keller TA, Carpenter PA, Just MA",2001
180,11230097,The role of dorsolateral prefrontal cortex in the preparation of forthcoming actions: an fMRI study.,"Pochon JB, Levy R, Poline JB, Crozier S, Lehericy S, Pillon B, Deweer B, Le Bihan D, Dubois B",2001
181,11230098,Conjoint and extended neural networks for the computation of speech codes: the neural basis of selective impairment in reading words and pseudowords.,"Xu B, Grafman J, Gaillard WD, Ishii K, Vega-Bermudez F, Pietrini P, Reeves-Tyer P, DiCamillo P, Theodore W",2001
182,11231095,Audio-visual speech perception in schizophrenia: an fMRI study.,"Surguladze SA, Calvert GA, Brammer MJ, Campbell R, Bullmore ET, Giampietro V, David AS",2001
183,11239442,Neural activity in the human brain relating to uncertainty and arousal during anticipation.,"Critchley HD, Mathias CJ, Dolan RJ",2001
184,11239713,The transfer of a timing pattern to the untrained human hand investigated with functional magnetic resonance imaging.,"Lutz K, Weidner R, Shah NJ, Jancke L",2001
185,11239901,Amygdala response to facial expressions in children and adults.,"Thomas KM, Drevets WC, Whalen PJ, Eccard CH, Dahl RE, Ryan ND, Casey BJ",2001
186,11240106,An fMRI study of the functional neuroanatomy of picture encoding in younger and older adults.,"Iidaka T, Sadato N, Yamada H, Murata T, Omori M, Yonekura Y",2001
187,11240107,Neuroanatomical discrimination between manipulating and maintaining processes involved in verbal working memory; a functional MRI study.,"Tsukiura T, Fujii T, Takahashi T, Xiao R, Inase M, Iijima T, Yamadori A, Okuda J",2001
188,11240114,"Functional organization of the lateral premotor cortex: fMRI reveals different regions activated by anticipation of object properties, location and speed.","Schubotz RI, von Cramon DY",2001
189,11241875,"Cortical effects of bromocriptine, a D-2 dopamine receptor agonist, in human subjects, revealed by fMRI.","Kimberg DY, Aguirre GK, Lease J, D'Esposito M",2001
190,11248106,Neural fate of seen and unseen faces in visuospatial neglect: a combined event-related functional MRI and event-related potential study.,"Vuilleumier P, Sagiv N, Hazeltine E, Poldrack RA, Swick D, Rafal RD, Gabrieli JD",2001
191,11257281,Differential amygdala activation during emotional decision and recognition memory tasks using unpleasant words: an fMRI study.,"Tabert MH, Borod JC, Tang CY, Lange G, Wei TC, Johnson R, Nusbaum AO, Buchsbaum MS",2001
192,11259662,Medial prefrontal cortex and self-referential mental activity: relation to a default mode of brain function.,"Gusnard DA, Akbudak E, Shulman GL, Raichle ME",2001
193,11264319,Human brain regions involved in heading estimation.,"Peuskens H, Sunaert S, Dupont P, Van Hecke P, Orban GA",2001
194,11275483,Neural substrates of facial emotion processing using fMRI.,"Kesler-West ML, Andersen AH, Smith CD, Avison MJ, Davis CE, Kryscio RJ, Blonder LX",2001
195,11278198,Dissociating neural correlates of cognitive components in mental calculation.,"Gruber O, Indefrey P, Steinmetz H, Kleinschmidt A",2001
196,11285015,Activation of frontoparietal cortices during memorized triple-step sequences of saccadic eye movements: an fMRI study.,"Heide W, Binkofski F, Seitz RJ, Posse S, Nitschke MF, Freund HJ, Kompf D",2001
197,11287379,The neural correlates of person familiarity. A functional magnetic resonance imaging study with clinical implications.,"Shah NJ, Marshall JC, Zafiris O, Schwab A, Zilles K, Markowitsch HJ, Fink GR",2001
198,11287664,Can medial temporal lobe regions distinguish true from false? An event-related functional MRI study of veridical and illusory recognition memory.,"Cabeza R, Rao SM, Wagner AD, Mayer AR, Schacter DL",2001
199,11295369,An event-related functional magnetic resonance imaging study of an auditory oddball task in schizophrenia.,"Kiehl KA, Liddle PF",2001
200,11297824,Remodelling of sensorimotor maps in paraplegia: a functional magnetic resonance imaging study after a surgical nerve transfer.,"Perani D, Brunelli GA, Tettamanti M, Scifo P, Tecchio F, Rossini PM, Fazio F",2001
201,11306631,Predictability modulates human brain response to reward.,"Berns GS, McClure SM, Pagnoni G, Montague PR",2001
202,11313034,Atypical patterns of cerebral motor activation in autism: a functional magnetic resonance study.,"Muller RA, Pierce K, Ambrose JB, Allen G, Courchesne E",2001
203,11313293,Multiple supratemporal sources of magnetic and electric auditory evoked middle latency components in humans.,"Yvert B, Crouzeix A, Bertrand O, Seither-Preisler A, Pantev C",2001
204,11313298,Somatotopic organization of human secondary somatosensory cortex.,"Ruben J, Schwiemann J, Deuchert M, Meyer R, Krause T, Curio G, Villringer K, Kurth R, Villringer A",2001
205,11322979,Functional organisation of the saccadic reference system processing extraretinal  signals in humans.,"Tobler PN, Felblinger J, Burki M, Nirkko AC, Ozdoba C, Muri RM",2001
206,11322985,Putting spatial attention on the map: timing and localization of stimulus selection processes in striate and extrastriate visual areas.,"Martinez A, Di Russo F, Anllo-Vento L, Sereno MI, Buxton RB, Hillyard SA",2001
207,11322986,Sustained extrastriate cortical activation without visual awareness revealed by fMRI studies of hemianopic patients.,"Goebel R, Muckli L, Zanella FE, Singer W, Stoerig P",2001
208,11335694,Cortical activation by tactile and painful stimuli in hemispherectomized patients.,"Olausson H, Ha B, Duncan GH, Morin C, Ptito A, Ptito M, Marchand S, Bushnell MC",2001
209,11339984,The role of coherence and cohesion in text comprehension: an event-related fMRI study.,"Ferstl EC, von Cramon DY",2001
210,11353732,The effects of bilateral hippocampal damage on fMRI regional activations and interactions during memory retrieval.,"Maguire EA, Vargha-Khadem F, Mishkin M",2001
211,11375910,Normal sexual dimorphism of the adult human brain assessed by in vivo magnetic resonance imaging.,"Goldstein JM, Seidman LJ, Horton NJ, Makris N, Kennedy DN, Caviness VS Jr, Faraone SV, Tsuang MT",2001
212,11387405,Differential fronto-parietal activation depending on force used in a precision grip task: an fMRI study.,"Ehrsson HH, Fagergren E, Forssberg H",2001
213,11395019,Functional imaging of neural responses to expectancy and experience of monetary gains and losses.,"Breiter HC, Aharon I, Kahneman D, Dale A, Shizgal P",2001
214,11422456,Conscious recollection and illusory recognition: an event-related fMRI study.,"von Zerssen GC, Mecklinger A, Opitz B, von Cramon DY",2001
215,11430815,Effects of attention and emotion on face processing in the human brain: an event-related fMRI study.,"Vuilleumier P, Armony JL, Driver J, Dolan RJ",2001
216,11430841,"Are child-, adolescent-, and adult-onset depression one and the same disorder?","Kaufman J, Martin A, King RA, Charney D",2001
217,11438601,Attention systems and the organization of the human parietal cortex.,"Rushworth MF, Paus T, Sipila PK",2001
218,11459760,Structure--function spatial covariance in the human visual cortex.,"Hasnain MK, Fox PT, Woldorff MG",2001
219,11459886,Functional magnetic resonance imaging of working memory impairment after traumatic brain injury.,"Christodoulou C, DeLuca J, Ricker JH, Madigan NK, Bly BM, Lange G, Kalnin AJ, Liu WC, Steffener J, Diamond BJ, Ni AC",2001
220,11463481,Brain strategies for reading in the second language are determined by the first language.,"Nakada T, Fujii Y, Kwee IL",2001
221,11502262,Recovering meaning: left prefrontal cortex guides controlled semantic retrieval.,"Wagner AD, Pare-Blagoev EJ, Clark J, Poldrack RA",2001
222,11516443,Functional neuroanatomy of three-term relational reasoning.,"Goel V, Dolan RJ",2001
223,11516444,Neural activity associated with episodic memory for emotional context.,"Maratos EJ, Dolan RJ, Morris JS, Henson RN, Rugg MD",2001
224,11527554,Brain activation during automatic and controlled processing of semantic relations: a priming experiment using lexical-decision.,"Rossell SL, Bullmore ET, Williams SC, David AS",2001
225,11532885,Neural correlates of dual task interference can be dissociated from those of divided attention: an fMRI study.,"Herath P, Klingberg T, Young J, Amunts K, Roland P",2001
226,11532889,Anterior cingulate cortex and response conflict: effects of response modality and processing domain.,"Barch DM, Braver TS, Akbudak E, Conturo T, Ollinger J, Snyder A",2001
227,11532891,Structural asymmetries in the human brain: a voxel-based statistical analysis of  142 MRI scans.,"Watkins KE, Paus T, Lerch JP, Zijdenbos A, Collins DL, Neelin P, Taylor J, Worsley KJ, Evans AC",2001
228,11549616,Human cortical networks for new and familiar sequences of saccades.,"Grosbras MH, Leonards U, Lobel E, Poline JB, LeBihan D, Berthoz A",2001
229,11549617,Spectral and temporal processing in human auditory cortex.,"Zatorre RJ, Belin P",2001
230,11549618,New Evidence for Distinct Right and Left Brain Systems for Deductive versus Probabilistic Reasoning.,"Parsons LM, Osherson D",2001
231,11553288,Human brain activity in the control of fine static precision grip forces: an fMRI study.,"Kuhtz-Buschbeck JP, Ehrsson HH, Forssberg H",2001
232,11553776,Functional neuroanatomy of biological motion perception in humans.,"Vaina LM, Solomon J, Chowdhury S, Sinha P, Belliveau JW",2001
233,11556898,Spatial coding of visual and somatic sensory information in body-centred coordinates.,"Galati G, Committeri G, Sanes JN, Pizzamiglio L",2001
234,11566313,Spatial attention and crossmodal interactions between vision and touch.,"Macaluso E, Driver J",2001
235,11567063,Wisconsin Card Sorting revisited: distinct neural circuits participating in different stages of the task identified by event-related functional magnetic resonance imaging.,"Monchi O, Petrides M, Petre V, Worsley K, Dagher A",2001
236,11571223,Prefrontal regions involved in keeping information in and out of mind.,"Bunge SA, Ochsner KN, Desmond JE, Glover GH, Gabrieli JD",2001
237,11576194,"Temporal characterization of memory retrieval processes: an fMRI study of the ""tip of the tongue"" phenomenon.","Kikyo H, Ohki K, Sekihara K",2001
238,11578663,Differential frontal activation in schizophrenia and bipolar illness during verbal fluency.,"Curtis VA, Dixon TA, Morris RG, Bullmore ET, Brammer MJ, Williams SC, Sharma T, Murray RM, McGuire PK",2001
239,11580903,Dissociating memory retrieval processes using fMRI: evidence that priming does not support recognition memory.,"Donaldson DI, Petersen SE, Buckner RL",2001
240,11587890,Encoding and retrieval related cerebral activation in continuous verbal recognition.,"Jessen F, Flacke S, Granath DO, Manka C, Scheef L, Papassotiropoulos A, Schild HH, Heun R",2001
241,11587893,Cortical substrates for the perception of face actions: an fMRI study of the specificity of activation for seen speech and for meaningless lower-face acts (gurning).,"Campbell R, MacSweeney M, Surguladze S, Calvert G, McGuire P, Suckling J, Brammer MJ, David AS",2001
242,11587899,"fMRI-derived cortical maps for haptic shape, texture, and hardness.","Servos P, Lederman S, Wilson D, Gati J",2001
243,11587904,Left superior parietal cortex involvement in writing: integrating fMRI with lesion evidence.,"Menon V, Desmond JE",2001
244,11590110,Dissociation of verbal working memory system components using a delayed serial recall task.,"Chein JM, Fiez JA",2001
245,11590113,Anterior prefrontal cortex mediates rule learning in humans.,"Strange BA, Henson RN, Friston KJ, Dolan RJ",2001
246,11590114,Effects of domain-specific interference on brain activation associated with verbal working memory task performance.,Gruber O,2001
247,11595262,Is there an anatomical basis for category-specificity? Semantic memory studies in PET and fMRI.,"Devlin JT, Russell RP, Davis MH, Price CJ, Moss HE, Fadili MJ, Tyler LK",2002
248,11595391,An fMRI study of reduced left prefrontal activation in schizophrenia during normal inhibitory function.,"Rubia K, Russell T, Bullmore ET, Soni W, Brammer MJ, Simmons A, Taylor E, Andrew C, Giampietro V, Sharma T",2001
249,11595392,"Language lateralization in schizophrenia, an fMRI study.","Sommer IE, Ramsey NF, Kahn RS",2001
250,11600656,Distinguishing subregions of the human MT+ complex using visual fields and pursuit eye movements.,"Dukelow SP, DeSouza JF, Culham JC, van den Berg AV, Menon RS, Vilis T",2001
251,11600661,Human cortical activity correlates with stereoscopic depth perception.,"Backus BT, Fleet DJ, Parker AJ, Heeger DJ",2001
252,11606687,Modality specific neural correlates of auditory and somatic hallucinations.,"Shergill SS, Cameron LA, Brammer MJ, Williams SC, Murray RM, McGuire PK",2001
253,11640935,Task instructions influence the cognitive strategies involved in line bisection judgements: evidence from modulated neural mechanisms revealed by fMRI.,"Fink GR, Marshall JC, Weiss PH, Toni I, Zilles K",2002
